"cwc_base","cwc_inc","uwc_base","uwc_inc","rc","mc","rwc_base","rwc_inc","mwc_base","mwc_inc","cp","ptpower"
-2.5396362288202,0.959595751503697,-3.83581265977161,0.896178521370031,4.25749957929095,2.33549801508095,0.475898643475279,1.16557186356705,0.623085829799394,1.13389575112294,25.3200020386286,0.713366688962614
-2.49141005917255,0.951519625736197,-3.87352289638913,0.934820253441939,0.46732106964131,-1.40542846381655,-4.00772220843696,1.28507563024647,-3.95558130448897,0.926408722930301,22.7695680495857,0.667836523970936
-2.99418002720337,1.21404341386322,-4.05534283701651,0.986654912862214,-0.383514647867933,-2.2492019759708,-4.00761196483982,1.06203413891747,-4.51739248565916,0.94808111281363,24.0536628754863,0.72137148976283
-3.0475066944283,1.19850580493538,-3.85794932469098,0.869472110549438,0.615979048034406,-1.40025270238451,-3.76958726975599,1.1966524950365,-3.98601927008766,1.1223601309801,24.2478991511397,0.759493705914056
-2.73629553443568,1.04691603993198,-3.92720881634035,0.967914518947017,3.87006492517321,1.9553917094196,-0.496434303486062,0.865130178174305,-0.551561255252162,0.710228816007877,23.6625107924361,0.96862019166098
-2.87972047717918,1.082468992839,-4.18582357667159,1.02059553937311,3.51329908958779,1.64175816282671,-0.0902799074561454,0.819712708516269,-1.30272639000385,0.891278787731461,24.1969289655631,0.892336022362938
-2.80828048420232,1.10610063385142,-3.91335383765977,0.965965187085822,0.202481505374461,-1.81694927941229,-4.52939105169061,0.833707457630448,-3.76662166513918,0.728530948955085,23.0448925157816,0.864471924517599
-3.0120362353387,1.24160844577951,-3.84528354360614,0.975483588714236,2.10943757876237,0.100350043472465,-2.13645569804207,1.04163237578364,-2.290149918669,0.775546049185988,23.1100882542397,0.780813070791791
-2.8373990861089,1.18997625261405,-3.99570286285146,0.902246913679356,2.58173769796967,0.715078763937103,-1.27028099217378,0.746834313016961,-1.52355138707,0.897635354557269,24.6246110946632,0.937065324087002
-3.38709316048544,1.23994972320922,-3.88523496577931,0.917839392164343,0.706382229212283,-1.12750723859896,-3.68906549799301,1.08917234206711,-3.08441094681327,0.96558291915812,24.0266666471579,0.762816838230237
-2.89114963128872,1.05120121291413,-4.25287766513326,1.01615363458103,-0.551524114903389,-2.6300993262981,-4.60099969258659,1.4046550543047,-5.29008205490358,1.53389226039764,24.3645826988953,0.596134512709913
-2.9465952395324,1.08743306740312,-4.11947273382884,1.03474826432328,3.80400547985487,1.73968919917368,-0.50563785093823,1.57568423984814,-0.567824378184147,1.246247261493,24.637925615862,0.63083517330795
-2.90949243461653,1.13128643815677,-4.16654624403053,1.00227214114586,3.62196622173912,1.70633625833258,-1.09544116158814,1.32722023103995,-0.736536858232303,1.26752707448539,24.6456251778437,0.729749245046163
-2.9237783653638,1.13594186358409,-4.1239261777322,1.03002591233461,3.59287840757881,1.63472910642541,-0.63495236317408,1.28042265605993,-0.254963238749049,1.11045347224217,25.0524062049093,0.704840765772768
-2.37476762333548,0.961050191148455,-4.3763486140343,1.10173045357022,3.42610546850574,1.56482427533159,-0.775899620407959,1.30766966232922,-0.964860053554274,1.40154293133729,23.8727658931986,0.544233123633339
-2.88967889329558,1.08867753026537,-4.32185399542375,1.09416634746926,-0.652693055273419,-2.54323710347081,-4.85635588938467,1.72997459378472,-4.71473462285745,1.44671090994221,25.4254072031995,0.548831201713863
-2.75674539421231,1.04418538566671,-4.25097862610258,1.02487721040296,0.718050741172165,-1.18472317937872,-3.42904422191353,1.47861103345026,-3.93884944353793,1.46853579647174,24.2729770559791,0.559097398107067
-2.65301293148286,1.03077089993539,-4.16991776454652,0.974183129357936,0.244565914573631,-1.57091885170755,-3.40189058881467,1.22486888292605,-4.12756278667081,1.28540908203764,23.9930657284455,0.538895966774944
-2.58633445084262,1.00372611500862,-4.82724716985097,1.16974343744369,6.16066039609849,4.17760085183627,2.31464107474119,1.30651189117781,2.39553328232646,1.31217756403134,25.0392545225097,0.663532912302635
-3.15903377113383,1.23097738317574,-3.7285697883389,0.88335480712934,8.74996468904831,6.87034354354722,4.18451821064195,0.517183886362426,4.28615355551867,0.508355251620664,22.0616125833153,1.01377686946246
-2.49708130452958,0.943597198386539,-4.61952588524046,1.10223860328312,-3.98740063290732,-5.93494728530497,-8.19891837345944,0.638881905218142,-8.16281776129675,0.511519375994563,22.7214086080564,0.984607271834451
-2.66340467697334,1.01313486408997,-4.26956826263265,1.06101369040629,-2.16256908082944,-4.17124142661238,-5.96268892341651,0.435867528627586,-6.43232103781973,0.441858017205515,23.2941008066902,1.13238714890374
-3.0084251030584,1.15212381502548,-4.10181314940208,1.01565149005309,5.58983420355392,3.71314437823585,1.29852164377942,1.77626256285033,1.63766029330718,1.59024358110487,25.2952650267179,0.555996766772313
-2.97893887475895,1.18119541142709,-4.29580740042323,1.06249238760637,4.01384743351947,2.05992248793762,-0.181188276815605,1.69363246049603,-0.0667151795710062,1.64938218503938,26.0336270638146,0.65381538438663
-3.36638426555039,1.39777143278184,-4.15760494569372,1.02145593747928,2.40299583411231,0.40786523551467,-1.64290916155585,1.87983788431765,-2.13547704609827,2.20609887981495,25.2120703534559,0.476626119625516
-3.3702721300198,1.39072111821204,-4.14842552313088,1.01882819384547,1.88357936485356,0.168288721527751,-1.84996985366123,1.90349101617264,-2.31759921167408,1.87473737330203,25.3305126426873,0.453958632833999
-2.63433920433921,0.93236642694615,-4.15475220275163,1.00452320963893,-0.478068284707019,-2.68475249351231,-4.75204558504636,1.28552218943335,-4.86115998889374,1.11545582303149,25.1595903613262,0.803920859030928
-2.62410353864008,1.06535171974138,-4.09246301329545,1.03831646155876,-0.756558909783856,-2.84517108890234,-5.40618099415158,1.25309926494375,-4.54157143830445,0.833284944073404,25.6358332996942,0.928338676418698
-2.59208911754134,1.03138427628685,-4.15583378141756,0.977215010353472,2.26194500836408,0.128405660207731,-2.32171930938784,1.27926326799354,-2.85796004679873,1.46084430939655,22.4293652574664,0.590278130337782
-2.79835442623859,1.02913239254859,-3.95024321429553,0.944527757739409,1.51366824626974,-0.607959800278292,-2.67288545719012,0.934301170646617,-3.02331362344891,1.04496706545089,23.2677914153651,0.712424392654704
-2.76452488489785,1.04669506414265,-3.95962751104988,0.949692292817663,3.18765953422265,0.96123260534607,-0.675741170866819,0.824323672122767,-1.00804183747769,0.870103583557325,24.6029703029775,0.937108572947201
-2.89821900838986,1.09169352574319,-3.69709624091311,0.896498811533945,1.89710922322275,-0.19504263403194,-2.74563458829937,0.661273974686346,-2.81882153810974,0.748791008432645,22.7005276651558,0.877812024264911
-2.82653576232623,1.07184256675388,-3.57731738523691,0.820632259372029,1.49316030014961,-0.660258402171985,-2.71002884001103,0.832664750860651,-3.16619918057567,0.713194240878501,23.0029266987095,0.889156816235607
-2.6723410525471,1.00269057992007,-4.06856295687611,0.999615893648997,6.13187454482819,4.02534483569192,2.58421827808282,0.353629426816514,2.01064628127136,0.463113384836969,23.3863869642667,1.0493032982099
-2.57303938609162,1.04303608742647,-4.16933921005612,0.967114796040273,6.45694836117548,4.34110790631093,2.05401475453976,0.449836794293647,1.48263489338478,0.48581644689732,23.3091658659145,1.24060529560682
-2.51050047849202,0.906358183213389,-4.42253544302778,1.09617357480668,4.84995512456868,2.96415247769441,1.28278502277939,0.572634987117892,0.893898454572915,0.603996613050183,22.7849445595859,0.8987924005596
-2.43108440690006,0.940776497693502,-4.34054666705377,1.10504207459022,3.9152221289112,1.91084364064294,-0.322112355455324,0.610107805185348,-0.957300371314554,0.640098968204439,23.003471164265,1.05236271532832
-2.6858630611452,0.986970272802357,-4.76570888356729,1.16745209448177,3.30648145683851,1.39938118883679,-0.812019616878172,0.907656460634011,-1.14730336176674,0.950944241313259,22.4927161584316,0.749231040029647
-3.00932405456864,1.16210017899522,-4.31748629920708,1.04865217083718,0.59489024708417,-1.34522107282415,-3.42974103761285,0.840585546410888,-3.64340501170912,0.818697700114443,22.8480608151687,0.827191791683983
-2.93012038344182,1.14098663020995,-4.49053194385364,1.10567027590294,0.394933063220569,-1.59166599321246,-3.21980560062054,0.637062526728523,-3.96475575583422,0.702365349732452,24.259263765812,1.01242396541637
-2.99370222036452,1.16013660206159,-4.14957741621525,0.999372301691735,-1.87874743617632,-3.89699777954192,-6.31652607445187,0.674849444477364,-5.81488926633545,0.605286258344358,23.1668405522612,0.963704894660058
-2.69514483640929,1.07954384893696,-4.27422235504686,1.04518975121428,4.7252703829079,2.64101265731553,1.03544354424266,2.04725366076379,0.267781562731974,2.37657121730371,25.7431246895233,0.429631654798385
-2.92413527627104,1.0862666234663,-4.31381594649968,1.06344653652021,1.88065270467179,-0.27336343739121,-2.22150341695808,1.29694868002923,-3.06219536220099,1.42884299900161,24.9115498007025,0.68146610093574
-2.97957970106369,1.13992389356857,-4.55657326137747,1.13234691793617,2.1504124501283,0.0684173002032429,-2.48019573371462,1.10347526096464,-2.19582679330537,0.966097449320658,23.2555758508963,0.758394549681735
-3.20852762909448,1.26811332815064,-4.03770915129818,1.00186806614107,-0.519601798284486,-2.22483563978771,-4.74435682423635,0.638423128415166,-4.91929390114483,0.648692156408756,23.8765356549363,0.952446238945758
-3.1181522719594,1.19765625723558,-4.03493475228468,1.00205044561091,0.910687624119654,-0.886777063479795,-3.88339672663525,0.575770799810593,-3.50756052964957,0.489398169227419,22.7508332344658,1.03106156910441
-2.6922879115107,1.03945300531745,-3.64071020924218,0.885193663742466,-0.22354669503349,-2.19806782784516,-4.91083373326197,0.578106558888553,-4.86509800848866,0.609459480462067,22.9626827275271,0.998260461898709
-2.91950351036805,1.14498800675238,-4.43336108794965,1.10887773240257,1.68469501951812,-0.10939033321697,-2.22695925611127,1.91494383701184,-1.69349364070873,1.30540977856446,24.982494554826,0.522190373544365
-2.93713513959318,1.13922437851911,-4.54487724633362,1.10865550663561,2.02298461650392,0.330485489222266,-3.29503289874186,2.43267032918319,-2.50995489356224,1.91388176191604,23.96546470515,0.415779596863832
-2.86423503220098,1.09860224647839,-4.34153618795289,1.05154962363244,2.08679326392711,0.310657148575741,-2.41569155448461,2.1723241311721,-2.21525325173533,1.80470233443164,24.9109087288282,0.427822745829359
-2.89018114575882,1.10086435730758,-4.32513720006496,1.04722675760979,2.13289277199591,0.0843894307280987,-2.24449149079362,2.16869193877085,-2.07006303243255,1.81563958387224,25.0249702414861,0.4448654893059
-2.6581190685148,1.03922828032867,-3.97946269712671,0.940934767068331,0.376769337509037,-1.42307216761833,-4.04701314410898,2.03628739443297,-4.05120766867867,1.7307345907212,25.6442977495341,0.620927799484415
-3.00430780631244,1.18430507390425,-4.25315241319571,1.03989190335884,6.16854919046699,4.16358865757764,1.30088832899772,0.746222128975661,1.21475017046566,0.710013919258997,23.2696116133386,1.00563096603873
-2.65576735765003,0.982145245961013,-4.02391881589771,0.971703571033784,0.748961735943296,-1.17790279832208,-3.83928550531571,1.57917924462025,-4.3609378343287,1.80653194220986,24.4121299448503,0.609964765906209
-2.89804725373106,1.0909594266469,-4.26786141702386,1.0278693721483,6.1698703621232,4.0484899545313,1.47723835411066,1.41544521080586,2.31976458353329,1.48595090463172,25.4808628174449,0.720167427118155
-2.52702039653857,0.991458091851882,-4.38288237033186,1.07176936255057,2.7017091935747,0.933906035863217,-1.19891423976537,1.0939229074478,-1.24544981551085,0.922151759259093,24.9511531726188,0.777752927558538
-2.82680080574895,1.13809603831632,-3.83775015098672,0.919495620886564,5.10046044533175,3.06877501377358,-0.49716695092003,1.0041491595147,-0.143908939079794,0.818346484118984,21.3174870775828,0.784060574621008
-2.75009487889119,1.05172900008016,-3.78685259503924,0.907363436863987,5.74939777406677,3.92034371973782,1.66250142917687,0.700171865679868,1.90111266221284,0.592232962531216,22.7198680359561,0.840856516583199
-2.67412559860093,0.996150601624856,-3.8516297720541,0.892565521178162,4.26910269096131,2.29196992772621,0.251640622187596,0.42952455284579,-0.443660210482786,0.430107072701407,22.6347209095982,1.18739561162153
-2.6486232528775,0.983278583477674,-3.98935791896015,0.967812483213036,2.82654008113084,0.902234855507942,-1.50328773251367,0.500284242451761,-1.5054726033045,0.415413494054417,22.7502324104944,1.10861596251706
-3.05255168713091,1.16575589094805,-4.13419880397109,1.02659615135829,3.73509623947509,1.78130541149703,-0.577011486141234,2.16170755608006,-0.975704048093338,1.83920320124677,24.1819829488547,0.455795849857829
-3.0429850233801,1.13589669578218,-4.23252112779701,0.999207790210966,3.26052155994246,1.33551768441614,-0.714362903085733,2.01950943839266,-1.28287576782259,1.39823644260595,24.3841986153927,0.454127028947708
-3.26514111022832,1.31978694526787,-4.37776518073608,1.05233619593482,5.63693357023438,3.69088107654692,1.39990990217661,1.50718992056581,1.15269661867407,1.01895320042571,24.6509122593983,0.7484860788981
-2.40495382003134,0.820848089171937,-3.82625680144339,0.887842714471714,4.81605610501171,2.66828729980782,1.24549550708084,0.680668882473545,0.873862889861117,0.963640009757505,24.3477699794418,0.807573270778955
-2.82331967525471,0.983611415713099,-4.31894657649239,1.09374834002749,1.09910282204513,-0.950082424647377,-3.58990030533152,1.13068110500736,-3.68853977533807,0.853917553900856,23.7752109706865,0.827912072698842
-2.86636226871754,1.14900876401926,-3.84737486326795,0.902071981613114,7.06173106503967,5.24027542895227,2.99374031469044,1.08145586666241,2.40314329402781,1.14726760959593,24.0224264375362,0.735010269388275
-3.02019215271831,1.11982045824393,-4.33770877664446,1.04109273232,0.403714369978245,-1.68968265101634,-4.23514137849605,0.901764154505024,-3.40889208218204,0.664291081373833,24.0460219738358,0.945378656328856
-2.87777695365853,1.06090324002122,-4.12385384392582,1.0303629045603,-0.660298451725062,-2.61771812287611,-4.60014886851142,0.799038323275666,-6.02654657888196,1.16098147374696,23.4834417287473,0.811411388473067
-2.90647305056159,1.07695208768684,-4.39429320112507,1.08745138143016,0.139816099633241,-1.62752197800109,-3.12201191716262,0.836903648881902,-4.39377833151349,1.07525908921881,24.1919412103663,0.800378765006335
-2.69603154386361,1.04932140357774,-3.86396245382516,0.959591047999616,5.1296239275382,3.36956995528997,0.678218218204259,0.763265092179413,1.5522555575689,0.60326482920185,22.8985474163006,0.932894897864765
-3.21939486869462,1.22498797172092,-4.12924870600367,1.03606645940968,6.13447476664599,3.95628902940392,2.34471321108697,0.832854168922656,1.49222545827639,0.994779251553365,24.343712741529,0.908625364163603
-2.58605676832595,0.972971091669978,-3.72231042899534,0.883141245657203,1.42684791857126,-0.634965098824626,-3.37537480968088,1.29135537912463,-2.60924982638191,1.03813332698099,23.1737897545533,0.701154424063538
-3.09243666508745,1.13735057981779,-4.41607166044554,1.09172525709678,1.53427207488207,-0.348287838448329,-2.73511951570681,0.729149295776086,-3.09867872762943,0.743749324042372,23.7697517463962,0.94694878445909
-2.76089068138143,0.998966436255478,-4.04551507332338,0.95873355332431,1.37481388882485,-0.380527393965488,-2.68072174549967,0.415390377078474,-3.57388181570029,0.451917830837121,21.5917770545597,1.05593214300701
-2.78270768136601,0.986157143499326,-4.1288808712578,0.980089104554424,1.62827676787701,-0.232533513566404,-2.43487281277807,0.414938060222834,-3.53181460786096,0.533183104334959,22.2346594774139,1.10718662088146
-2.62934505262481,1.01121351390425,-4.27480949078685,1.01305512167945,1.82210955431054,-0.170222644029672,-1.5672805525963,0.381082474993055,-2.85238857575126,0.536046164314238,21.7348138870494,1.03946564825132
-2.80101867789185,1.10508584493311,-4.61928294449613,1.12637534946824,-0.666787506020036,-2.51397145732255,-5.073106123087,0.863772194294026,-4.86448338840229,0.653459931940938,24.4621852008076,0.966412457620593
-2.73574170059576,1.02046067435348,-4.12857002952669,0.990601821676654,6.45128809677375,4.59340423181981,2.25375644086499,0.60395323472133,1.43932458587764,0.646615658107717,22.3861470865295,0.937175533957416
-2.78836717691455,1.03884582554177,-4.02788166185981,1.00701137848968,4.24917304558685,2.30313815055443,0.49661760312443,0.634063893429011,-0.13529349351297,0.742030219245658,22.5445775568894,0.90825509948192
-2.58860824810915,1.05658683310595,-4.29205351503514,1.05479074965557,1.00592190266208,-0.812367191195425,-3.30777225717675,0.561431568954477,-3.04632415406208,0.499373533426547,23.880805184194,1.10153922093872
-2.57894984493234,1.05224577211457,-4.25161187704911,1.07072215657495,1.2199375328895,-0.707968134700423,-3.02733286279845,0.61941341128476,-2.76478848650918,0.498168409373964,23.8787665547686,1.15298272564902
-3.00494443943775,1.13919139652894,-4.22841385943599,1.03402919626929,5.0396366376118,3.14868889345208,1.27577460601709,1.58650794054772,0.737884354717259,1.77768570065512,25.1045715139736,0.557731730424562
-2.71292759862351,1.07093300242502,-3.88019987848282,0.943790836692606,5.76790926539115,3.77883748420088,1.07892256200567,0.708347579806695,1.67081834020508,0.519550625356818,23.4627253698897,1.11038722212306
-3.15445694982719,1.24499889886961,-4.18159378176409,1.01667961988917,-1.76121608223281,-3.6103898693635,-5.94754842942118,1.39320145809324,-6.34968400899256,1.61009877658027,24.6084039697837,0.511048898075989
-2.44675052363702,0.914495804048496,-4.28603446572077,1.04269869211351,-0.720182605684067,-2.90262579190301,-4.6449486451766,1.39852862897299,-5.17695587840912,1.78664496732738,24.6894449201876,0.502767391534879
-2.77207650406852,1.0750217839561,-4.01525039127892,1.01083282917783,1.25402326604736,-0.643404622308732,-2.65888734692927,1.27028666644302,-2.56527879440467,0.994256455861132,24.5772587803196,0.632184204369791
-2.7822448016824,1.0841627549133,-4.28481022616045,1.01738858420262,1.84286213592567,0.026567470240217,-3.19367591408886,1.50690685566421,-2.86671395310334,1.29218216917829,24.1925143378482,0.727414833717508
-2.85093508009971,1.07607288278565,-4.61640103173531,1.07908012860992,5.8759465353005,3.9479225937579,1.77459085391013,1.7776159513473,1.02255811732911,2.09356321531821,25.3498463797667,0.492210895547435
-2.88938802466952,1.09557271902507,-4.42042813108849,1.04458325490488,4.37752814386058,2.52523577700257,0.593740984714767,1.18030888505376,-0.456117533838853,1.38180048436057,25.0535184534739,0.721863049888304
-2.85540960467049,1.16379364500403,-3.76752216876196,0.923444807896624,5.53013699736457,3.56189405840141,0.902379497475145,1.09462063577463,1.70159508419992,0.785057032046481,23.5120847756466,0.795908145334675
-2.99300362901432,1.24622005965402,-4.49643680228541,1.11192851833642,0.612981048762756,-1.29283972176522,-3.67391495411079,1.35571833862809,-3.35898516673788,0.967710031549498,24.2924144611192,0.711790724136052
-3.06072784566233,1.11711793434036,-4.27108261772729,1.08702818870178,1.49669786845457,-0.666983494560709,-3.23140294525493,1.15768655861346,-2.0315560884127,0.649590270539823,23.7779395743987,0.809017716362862
-2.73735998622698,1.1144959368024,-4.51303570562929,1.09297030011504,1.14215795881963,-0.787326283233373,-3.33220715069224,1.42934536939809,-2.77902509418557,1.00276438628612,24.2437934094235,0.708238310354639
-2.88678138118142,1.04259658966457,-4.25669208827065,1.06491715859916,1.83109745937877,-0.159818366669548,-2.56900716477843,1.05228738839118,-2.36691771334696,0.928856268368874,24.4755012396348,0.844920975046239
-3.20567852303368,1.20314588958869,-4.22317789053706,1.05736131523982,1.34517074011956,-0.492954827534857,-3.00324496791305,0.904826345611688,-2.97881278891828,0.818532563852048,23.9909554399524,0.929166769398669
-2.58309403464995,0.989995225454593,-3.83076561893501,0.913887091587208,0.87811577609481,-1.18094484796682,-3.53263288461892,1.19258426160952,-3.87689963609611,1.2521155021763,23.947547135678,0.684099339439022
-2.79802106153029,1.08643091985261,-4.23279147325987,1.08437515663622,2.99992301770916,0.855267300090005,-0.802252147814202,1.46409972999132,-1.32919348758616,1.57194101647458,24.2841615778913,0.617422666636333
-2.66928389296028,0.975452752125779,-3.77025550182047,0.899720622167664,-3.23167729610048,-5.03828201034326,-8.2062483003957,1.19437125324906,-7.96224442460226,1.03070719316332,24.2649560378954,0.801741263035326
-2.82556781221417,1.06534666076753,-4.22176117245841,1.02700588654813,-1.08309239441892,-2.85054299404762,-5.35521456644926,1.17464908991751,-6.05571813964596,1.36555865999891,24.3232742648154,0.663563825683772
-2.70452708951906,1.04935829821249,-4.38760314286532,1.12080560456559,-0.966952121064974,-2.93836106442255,-4.93802569524837,1.12593577263583,-4.74631093694121,0.947228412241648,23.9522564488918,0.801234070775352
-2.83092301669657,1.08352913045155,-4.65892600153943,1.13159391030106,-1.64172881786526,-3.67897739298776,-5.7132590784704,1.50666252608059,-5.60507449134474,1.13478625527832,24.5195601141386,0.706763092920161
-2.85411352465382,1.07637506327639,-3.68190820089799,0.850760592115673,1.27478695338475,-0.633655366709134,-2.5675026727491,0.863418661066701,-3.44661458318622,0.809350072856326,24.3325260520541,0.893101628414736
-2.82850184380608,1.10568751259205,-3.63458902940039,0.858450189348626,1.12718119599195,-0.964834431437234,-3.05659637533017,0.71561233445906,-3.89288562576117,0.910094174170917,23.8433286738375,0.925042844260182
-2.95917912014712,1.16354353268415,-4.26515495940164,1.03677894191704,0.486124857414055,-1.38895808828836,-3.56833866858361,0.979960089998273,-3.76587115162585,0.970441406007008,23.4724059099509,0.827774842429716
-3.1824229565094,1.18590481580163,-3.89127097599655,0.941469231566853,-0.963577152365704,-2.99661790884272,-5.53079818146073,0.869787934970611,-5.55047885867841,0.814507634089939,23.7553385960575,0.858101352425879
-2.65299944091239,1.02944492301289,-4.42251234097945,1.06352610937435,3.55143952308485,1.63843142455353,-0.785737404437694,1.21811125841429,-0.110543989942248,1.08174119232416,23.9676030125932,0.665285573938106
-2.8889248427655,1.05949730317647,-4.51789776520509,1.09308803569528,3.73608734702487,1.80377392463548,0.021594301743452,0.596696247066224,-0.327824764116814,0.625698122485529,23.8288579521122,0.992810117421859
-2.7682172066099,1.09649720388094,-3.85193874863349,0.920989075358504,3.2866920380797,1.17901577619398,-0.946191804267587,0.742839252245108,-1.45006924663528,0.914219169427999,23.9330382426508,0.916297189075787
-2.80938810930239,1.07221845035624,-4.11102868618322,1.0034241539589,3.69083560451993,1.48480799794981,0.0121853628471212,1.05502805388498,-0.475374337093957,0.914598675028666,24.8376441784341,0.845575727625301
-2.6411167238119,1.01572044314727,-4.57374602786643,1.13390214445819,4.63587582478284,2.37921866482292,-0.33433626020999,0.73268359282795,-0.787186640907585,0.751759785122204,23.2529006237746,1.03348675059254
-2.66011803800297,0.988939301234462,-4.05361577253026,0.969711192426736,-0.489619082222606,-2.58926057923278,-5.06910457641729,1.41379227941971,-5.27061652861714,1.64997521954317,24.6649010530741,0.671916784966307
-2.62840699399851,0.973847918233269,-4.13401929124814,0.981838594298934,-0.342654031700094,-2.30452947275598,-5.06550429301308,1.9788701964803,-5.3644394873799,1.36519354274885,24.4092321779976,0.652391878597066
-2.64061110719202,0.971925995112373,-4.20855697014048,0.992054118116033,-1.05623490538633,-3.02092129941593,-4.92961169209655,1.30618774424803,-4.97178956717484,1.32044084854618,24.7027282120528,0.6036132682216
-2.85275938888037,1.17902209843137,-3.96574901342163,1.00032051155321,5.91709149814294,4.05922883697274,1.77102040190804,0.592027120834477,1.37848661861507,0.68982149233529,23.4157229077048,1.00875008984504
-3.17496487232746,1.14338133224651,-3.85272333239434,0.893319722168418,6.27901279824583,4.23063922055013,2.13266439560658,0.476491364532565,1.83806728418112,0.498343400174423,24.0780828612538,1.20143895969422
-3.16573739121084,1.1543814048107,-4.17451176444707,1.02679074871195,-2.0876044644782,-3.98779158612858,-6.41687430186998,0.551684920829603,-6.82641920826188,0.50419601330047,21.4090529628754,0.958044960779188
-2.93868576895533,1.07763208097851,-4.68368941684011,1.15331345281548,1.6890409152981,-0.374188223541287,-2.31398198855564,0.65039278013587,-2.51830173200086,0.584906999082165,24.4554780217906,1.15028081813821
-3.07837275648961,1.15649698791849,-4.21049552233391,1.04486896940371,3.75358748940063,1.8232366511282,-0.520333164257549,1.27288381172003,-0.751159661164382,1.26278978017608,23.0972145773406,0.648677791005679
-2.91025756563937,1.18175841491174,-4.10665951658998,1.00906010765916,3.63788805036415,1.67236538815865,-0.272312230340435,1.06209536271754,-0.375842963553612,1.1007289721761,23.8002832814966,0.641392527743885
-2.77487898501826,1.00017232843188,-3.93000329203973,0.938596666794545,3.76860829964888,1.7091249743014,-0.876630125917407,1.08391954905101,-0.95037402950363,0.919953775966294,24.4404792037628,0.918183224788415
-2.93787291390313,1.16839932622249,-4.36737266113168,1.05139886290155,5.28522188564123,3.3687878084788,0.203994252411288,1.05983679448728,0.631296326679746,0.812600134613014,23.0588951646622,0.858486113459764
